artwork||museum
http://dbpedia.org/resource/Crucifixion_(Bellini)||http://dbpedia.org/resource/Museo_Correr
http://dbpedia.org/resource/Crucifixion_(Corpus_Hypercubus)||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Crucifixion_(Mantegna)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Crucifixion_(Masaccio)||http://dbpedia.org/resource/Naples
http://dbpedia.org/resource/Crucifixion_(Modena)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Crucifixion_between_Sts._Jerome_and_Christopher||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Crucifixion_of_St._Peter_(Caravaggio)||http://dbpedia.org/resource/Basilica_of_Santa_Maria_del_Popolo
http://dbpedia.org/resource/Crucifixion_with_a_Donor_(Bosch)||http://dbpedia.org/resource/Royal_Museums_of_Fine_Arts_of_Belgium
http://dbpedia.org/resource/Cubi_VII||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Cubi_XI||http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Cubi_XII||http://dbpedia.org/resource/Hirshhorn_Museum_and_Sculpture_Garden
http://dbpedia.org/resource/Cubi_XXVI||http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Cupid_Making_His_Arch||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Cutting_the_Stone||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Daisy_Bates_at_Ooldea||http://dbpedia.org/resource/National_Gallery_of_Australia
http://dbpedia.org/resource/Dana%C3%AB_(Correggio)||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Dana%C3%AB_(Klimt_painting)||http://dbpedia.org/resource/Galerie_W%C3%BCrthle
http://dbpedia.org/resource/Dana%C3%AB_(Rembrandt_painting)||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Dance_(Matisse)||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Dance_(Matisse)||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Dance_in_the_Country||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/Dancer_in_a_caf%C3%A9||http://dbpedia.org/resource/Albright%E2%80%93Knox_Art_Gallery
http://dbpedia.org/resource/Dancing_Through_Life_(sculpture)||http://dbpedia.org/resource/Milwaukee_Riverwalk
http://dbpedia.org/resource/Daniel_W._Voorhees_(bust)||http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/Dante's_Dream||http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/Daubigny's_Garden||http://dbpedia.org/resource/Hiroshima_Museum_of_Art
http://dbpedia.org/resource/Daubigny's_Garden||http://dbpedia.org/resource/Kunstmuseum_Basel
http://dbpedia.org/resource/David_(Bernini)||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/David_(Michelangelo)||http://dbpedia.org/resource/Galleria_dell'Accademia
http://dbpedia.org/resource/David_(Verrocchio)||http://dbpedia.org/resource/Bargello
http://dbpedia.org/resource/David_Garrick_as_Richard_III||http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/David_with_the_Head_of_Goliath||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/David_with_the_Head_of_Goliath_(Caravaggio),_Vienna||http://dbpedia.org/resource/Vienna
http://dbpedia.org/resource/David_with_the_Head_of_Goliath_(Caravaggio),_Vienna||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/David_with_the_Head_of_Goliath_(Massimo_Stanzione)||http://dbpedia.org/resource/San_Diego_Museum_of_Art
http://dbpedia.org/resource/Davis_Square_statues||http://dbpedia.org/resource/Davis_(MBTA_station)
http://dbpedia.org/resource/Dawnsong||http://dbpedia.org/resource/Indianapolis_Art_Center
http://dbpedia.org/resource/Dead_Christ_Supported_by_Two_Angels||http://dbpedia.org/resource/Museo_Correr
http://dbpedia.org/resource/Death_and_the_Miser||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Death_and_the_Mother||http://dbpedia.org/resource/Statens_Museum_for_Kunst
http://dbpedia.org/resource/Death_of_Sardanapalus||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Death_of_the_Virgin_(Caravaggio)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Decemviri_Altarpiece||http://dbpedia.org/resource/Vatican_Museums
http://dbpedia.org/resource/Deliverance_of_Saint_Peter||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Delivery_of_the_Franciscan_Rule||http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Delivery_of_the_Keys_(Perugino)||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Delta_Solar||http://dbpedia.org/resource/National_Air_and_Space_Museum
http://dbpedia.org/resource/Deposition_of_Christ_(Bronzino)||http://dbpedia.org/resource/Mus%C3%A9e_des_Beaux-Arts_et_d'arch%C3%A9ologie_de_Besan%C3%A7on
http://dbpedia.org/resource/Deposition_of_Christ_(Fra_Angelico)||http://dbpedia.org/resource/San_Marco,_Florence
http://dbpedia.org/resource/Derby_Exhibition_(1839)||http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/Descent_from_Mount_Sinai_(Sistine_Chapel)||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Desco_da_parto_(Masaccio)||http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin
http://dbpedia.org/resource/Desolation_(Llimona)||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Deux_fillettes,_fond_jaune_et_rouge||http://dbpedia.org/resource/Barnes_Foundation
http://dbpedia.org/resource/Development_of_a_Bottle_in_Space||http://dbpedia.org/resource/Milan
http://dbpedia.org/resource/Development_of_a_Bottle_in_Space||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Development_of_a_Bottle_in_Space||http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Development_of_a_Bottle_in_Space||http://dbpedia.org/resource/Museo_del_Novecento
http://dbpedia.org/resource/Diana_(Saint-Gaudens)||http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/Diana_and_Actaeon_(Titian)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Diana_and_Callisto||http://dbpedia.org/resource/London
http://dbpedia.org/resource/Diana_and_Her_Companions||http://dbpedia.org/resource/Mauritshuis
http://dbpedia.org/resource/Die_Fahne_Hoch!_(Frank_Stella)||http://dbpedia.org/resource/Whitney_Museum_of_American_Art
http://dbpedia.org/resource/Die_gro%C3%9Fe_Nacht_im_Eimer||http://dbpedia.org/resource/Museum_Ludwig
http://dbpedia.org/resource/Dippy||http://dbpedia.org/resource/Carnegie_Museum_of_Natural_History
http://dbpedia.org/resource/Discovery_of_America_(statue)||http://dbpedia.org/resource/United_States_Capitol
http://dbpedia.org/resource/Disputation_of_the_Holy_Sacrament||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Divisionism||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Divisionism||http://dbpedia.org/resource/Van_Gogh_Museum
http://dbpedia.org/resource/Divisionism||http://dbpedia.org/resource/Kr%C3%B6ller-M%C3%BCller_Museum
http://dbpedia.org/resource/Divisionism||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Doctor_Gachet's_Garden_in_Auvers||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/Don_Quixote_(Teno)||http://dbpedia.org/resource/John_F._Kennedy_Center_for_the_Performing_Arts
http://dbpedia.org/resource/Doni_Tondo||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Dorothy_(Chase)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Double_Up_(sculpture)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Dovedale_by_Moonlight||http://dbpedia.org/resource/Oberlin_College
http://dbpedia.org/resource/Dovedale_by_Moonlight||http://dbpedia.org/resource/Allen_Memorial_Art_Museum
http://dbpedia.org/resource/Down_on_His_Luck||http://dbpedia.org/resource/Art_Gallery_of_Western_Australia
http://dbpedia.org/resource/Drawbridge_in_Nieuw-Amsterdam||http://dbpedia.org/resource/Groninger_Museum
http://dbpedia.org/resource/Dream_(sculpture)||http://dbpedia.org/resource/Sutton,_St_Helens
http://dbpedia.org/resource/Dream_Caused_by_the_Flight_of_a_Bee_Around_a_Pomegranate_a_Second_Before_Awakening||http://dbpedia.org/resource/Thyssen-Bornemisza_Museum
http://dbpedia.org/resource/Dresden_Altarpiece||http://dbpedia.org/resource/Gem%C3%A4ldegalerie_Alte_Meister
http://dbpedia.org/resource/Dressing_for_the_Carnival||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Drowning_Girl||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Drunkenness_of_Noah_(Bellini)||http://dbpedia.org/resource/Mus%C3%A9e_des_Beaux-Arts_et_d'arch%C3%A9ologie_de_Besan%C3%A7on
http://dbpedia.org/resource/Dull_Gret||http://dbpedia.org/resource/Museum_Mayer_van_den_Bergh
http://dbpedia.org/resource/Early_Sunday_Morning||http://dbpedia.org/resource/Whitney_Museum_of_American_Art
http://dbpedia.org/resource/East_Gate/West_Gate||http://dbpedia.org/resource/Indiana_University_%E2%80%93_Purdue_University_Indianapolis
http://dbpedia.org/resource/Ebb_and_Flow_(mural)||http://dbpedia.org/resource/Consolidated_Building
http://dbpedia.org/resource/Ecce_Ancilla_Domini||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Ecce_Homo_(Bosch,_1470s)||http://dbpedia.org/resource/Frankfurt
http://dbpedia.org/resource/Ecce_Homo_(Bosch,_1470s)||http://dbpedia.org/resource/St%C3%A4del
http://dbpedia.org/resource/Ecce_Homo_(Bosch,_1490s)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Ecce_Homo_(Caravaggio)||http://dbpedia.org/resource/Palazzo_Bianco
http://dbpedia.org/resource/Echo_and_Narcissus_(Waterhouse_painting)||http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/Ecstasy_of_Saint_Teresa||http://dbpedia.org/resource/Santa_Maria_della_Vittoria
http://dbpedia.org/resource/Eden_II||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Edge_Elements||http://dbpedia.org/resource/Parks_of_Milwaukee
http://dbpedia.org/resource/Effect_of_Snow_on_Petit-Montrouge||http://dbpedia.org/resource/National_Museum_Cardiff
http://dbpedia.org/resource/Eijud%C5%8D_Hibino_at_Seventy-one_(Toyokuni_I)||http://dbpedia.org/resource/Royal_Ontario_Museum
http://dbpedia.org/resource/El_Juicio_de_Paris_(Simonet)||http://dbpedia.org/resource/Museo_de_M%C3%A1laga
http://dbpedia.org/resource/El_Rio_de_Luz||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Elephant_and_Obelisk||http://dbpedia.org/resource/Piazza_della_Minerva
http://dbpedia.org/resource/Elgin_Marbles||http://dbpedia.org/resource/British_Museum
http://dbpedia.org/resource/Ellen_Terry_as_Lady_Macbeth||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Embrace_(sculpture)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Empire_Towers||http://dbpedia.org/resource/Indianapolis_Art_Center
http://dbpedia.org/resource/Enclosed_Field_with_Peasant||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Ensue%C3%B1os_de_Amor||http://dbpedia.org/resource/Lopez_Museum
http://dbpedia.org/resource/Entry_of_Christ_into_Jerusalem_(Master_of_Ta%C3%BCll)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Entry_of_Christ_into_Jerusalem_(van_Dyck)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Entry_of_the_Crusaders_in_Constantinople||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Epicenter_(sculpture)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Epicenter_II_(sculpture)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Epifania_(Michelangelo_drawing)||http://dbpedia.org/resource/British_Museum
http://dbpedia.org/resource/Equestrian_Portrait_of_Charles_I||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Equestrian_Portrait_of_Charles_V||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Equestrian_Portrait_of_Philip_IV||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Equestrian_Portrait_of_Prince_Balthasar_Charles||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Equestrian_Portrait_of_the_Count-Duke_of_Olivares||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Equestrian_Statue_of_King_Louis_XIV_(Bernini)||http://dbpedia.org/resource/Palace_of_Versailles
http://dbpedia.org/resource/Equestrian_Statue_of_Niccol%C3%B2_da_Tolentino||http://dbpedia.org/resource/Florence_Cathedral
http://dbpedia.org/resource/Equestrian_statue_of_Charles_I,_Charing_Cross||http://dbpedia.org/resource/Charing_Cross
http://dbpedia.org/resource/Equestrian_statue_of_George_IV,_Trafalgar_Square||http://dbpedia.org/resource/Trafalgar_Square
http://dbpedia.org/resource/Erasistratus_Discovering_the_Cause_of_Antiochus'_Disease||http://dbpedia.org/resource/%C3%89cole_nationale_sup%C3%A9rieure_des_Beaux-Arts
http://dbpedia.org/resource/Erill_la_Vall_Descent_from_the_Cross||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Espa%C3%B1a_y_Filipinas||http://dbpedia.org/resource/Lopez_Museum
http://dbpedia.org/resource/Esquiline_Venus||http://dbpedia.org/resource/Capitoline_Museums
http://dbpedia.org/resource/Esterhazy_Madonna||http://dbpedia.org/resource/Museum_of_Fine_Arts_(Budapest)
http://dbpedia.org/resource/Et_in_Arcadia_ego_(Guercino)||http://dbpedia.org/resource/Galleria_Nazionale_d'Arte_Antica
http://dbpedia.org/resource/Ethel_Scull_36_Times||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Eve,_the_Serpent_and_Death||http://dbpedia.org/resource/National_Gallery_of_Canada
http://dbpedia.org/resource/Every_Beating_Second||http://dbpedia.org/resource/San_Francisco_International_Airport
http://dbpedia.org/resource/Ex-Voto_de_1662||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Extermination_of_Evil||http://dbpedia.org/resource/Nara_National_Museum
http://dbpedia.org/resource/Ezekiel's_Vision_(Raphael)||http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Face_mask_(We_people)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Fallen_Astronaut||http://dbpedia.org/resource/Moon
http://dbpedia.org/resource/Falling_Autumn_Leaves||http://dbpedia.org/resource/Kr%C3%B6ller-M%C3%BCller_Museum
http://dbpedia.org/resource/Falling_Autumn_Leaves||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Family_of_Saltimbanques||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Fan_print_with_two_bugaku_dancers_(Kunisada)||http://dbpedia.org/resource/Royal_Ontario_Museum
http://dbpedia.org/resource/Farmhouse_Among_Trees||http://dbpedia.org/resource/Museum_of_John_Paul_II_Collection
http://dbpedia.org/resource/Farmhouse_in_Provence||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Farms_near_Auvers_(Van_Gogh)||http://dbpedia.org/resource/London
http://dbpedia.org/resource/Farms_near_Auvers_(Van_Gogh)||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Feast_of_the_Rosary||http://dbpedia.org/resource/National_Gallery_in_Prague
http://dbpedia.org/resource/Female_Ghost_(Kunisada)||http://dbpedia.org/resource/Royal_Ontario_Museum
http://dbpedia.org/resource/Female_and_Male_Herm_(sculpture_set)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Femme_%C3%A0_l'%C3%89ventail||http://dbpedia.org/resource/Solomon_R._Guggenheim_Museum
http://dbpedia.org/resource/Femme_Lisant||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Ferdinand_Lured_by_Ariel||http://dbpedia.org/resource/Private_Collection
http://dbpedia.org/resource/Fez_(Frank_Stella)||http://dbpedia.org/resource/Albright%E2%80%93Knox_Art_Gallery
http://dbpedia.org/resource/Fiesole_Altarpiece||http://dbpedia.org/resource/Convent_of_San_Domenico,_Fiesole
http://dbpedia.org/resource/Figure_with_Meat||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Finding_of_the_body_of_St_Mark||http://dbpedia.org/resource/Pinacoteca_di_Brera
http://dbpedia.org/resource/First_Reading_of_the_Emancipation_Proclamation_of_President_Lincoln||http://dbpedia.org/resource/United_States_Capitol
http://dbpedia.org/resource/Fishing_(Annibale_Carracci)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Flagellation_of_Christ_(Piero_della_Francesca)||http://dbpedia.org/resource/Palazzo_Ducale,_Urbino
http://dbpedia.org/resource/Flaming_June||http://dbpedia.org/resource/Museo_de_Arte_de_Ponce
http://dbpedia.org/resource/Flatford_Mill_(Scene_on_a_Navigable_River)||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Flight_(sculpture)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Floating_Sculpture_No._3||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Flora_(Titian)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Flower_of_the_Fields||http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon
http://dbpedia.org/resource/Flowering_Orchards_(Van_Gogh_series)||http://dbpedia.org/resource/Kr%C3%B6ller-M%C3%BCller_Museum
http://dbpedia.org/resource/Flying_Dragon_(Calder)||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Footballer_(painting)||http://dbpedia.org/resource/National_Gallery_of_Victoria
http://dbpedia.org/resource/For_the_Love_of_God||http://dbpedia.org/resource/White_Cube
http://dbpedia.org/resource/Forest_(painting)||http://dbpedia.org/resource/National_Gallery_of_Canada
http://dbpedia.org/resource/Forest_and_Dove||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Forsbrook_Pendant||http://dbpedia.org/resource/British_Museum
http://dbpedia.org/resource/Fortitude_(Botticelli)||http://dbpedia.org/resource/Florence
http://dbpedia.org/resource/Found_(Rossetti)||http://dbpedia.org/resource/Delaware_Art_Museum
http://dbpedia.org/resource/Fountain_of_Time||http://dbpedia.org/resource/Washington_Park_(Chicago_park)
http://dbpedia.org/resource/Fountain_of_the_Great_Lakes||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Four-Sided_Pyramid||http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Four_Darks_in_Red||http://dbpedia.org/resource/Whitney_Museum_of_American_Art
http://dbpedia.org/resource/Four_Seasons_(Chagall)||http://dbpedia.org/resource/Chase_Tower_(Chicago)
http://dbpedia.org/resource/Four_Seasons_(sculpture_set)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Fractured_Heart||http://dbpedia.org/resource/National_Film_and_Sound_Archive
http://dbpedia.org/resource/Fragment_of_a_Crucifixion||http://dbpedia.org/resource/Van_Abbemuseum
http://dbpedia.org/resource/Fragments_of_a_Cope_with_the_Seven_Sacraments||http://dbpedia.org/resource/Historical_Museum_of_Bern
http://dbpedia.org/resource/Frank_O'Bannon_(bust)||http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/Frans_Michael_Franz%C3%A9n_(sculpture)||http://dbpedia.org/resource/Oulu_Museum_of_Art
http://dbpedia.org/resource/Free_Basket||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Freedom_from_Want_(painting)||http://dbpedia.org/resource/Norman_Rockwell_Museum
http://dbpedia.org/resource/Freedom_of_Speech_(painting)||http://dbpedia.org/resource/Norman_Rockwell_Museum
http://dbpedia.org/resource/Freedom_of_Worship_(painting)||http://dbpedia.org/resource/Norman_Rockwell_Museum
http://dbpedia.org/resource/Frenzy_of_Exultations||http://dbpedia.org/resource/National_Museum,_Krak%C3%B3w
http://dbpedia.org/resource/Fujishima_Takeji__-Black_Fan.jpg__1||http://dbpedia.org/resource/Bridgestone_Museum_of_Art
http://dbpedia.org/resource/Funeral_of_St._Jerome_(Filippo_Lippi)||http://dbpedia.org/resource/Museo_dell'Opera_del_Duomo_(Prato)
http://dbpedia.org/resource/Funky_Bones||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Fur_Traders_Descending_the_Missouri||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Gabrielle_d'Estr%C3%A9es_et_une_de_ses_s%C5%93urs||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Galacidalacidesoxyribonucleicacid||http://dbpedia.org/resource/Salvador_Dali_Museum
http://dbpedia.org/resource/Galatea_(Raphael)||http://dbpedia.org/resource/Villa_Farnesina
http://dbpedia.org/resource/Galatea_of_the_Spheres||http://dbpedia.org/resource/Dal%C3%AD_Theatre_and_Museum
http://dbpedia.org/resource/Game_of_Bowls||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Ganymede_Abducted_by_the_Eagle||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Garden_at_Sainte-Adresse_(Monet)||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Gardner_(Cassatt)_Held_by_His_Mother||http://dbpedia.org/resource/Cooper%E2%80%93Hewitt,_National_Design_Museum
http://dbpedia.org/resource/Gare_Montparnasse_(The_Melancholy_of_Departure)||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Gassed_(painting)||http://dbpedia.org/resource/Imperial_War_Museum
http://dbpedia.org/resource/Gastrotypographicalassemblage||http://dbpedia.org/resource/CBS_Building
http://dbpedia.org/resource/Gayer-Anderson_cat||http://dbpedia.org/resource/British_Museum
http://dbpedia.org/resource/General_Johnson_Saving_a_Wounded_French_Officer_from_the_Tomahawk_of_a_North_American_Indian||http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/George_Rogers_Clark_(bust)||http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/George_Washington_(DeLue)||http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/George_Washington_(Greenough)||http://dbpedia.org/resource/National_Museum_of_American_History
http://dbpedia.org/resource/George_Washington_(Houdon)||http://dbpedia.org/resource/Virginia_State_Capitol
http://dbpedia.org/resource/George_Washington_(bust_by_Houdon)||http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/Gertie_Gets_Her_Ducks_in_a_Row||http://dbpedia.org/resource/RiverSculpture!
http://dbpedia.org/resource/Geumgang_jeondo||http://dbpedia.org/resource/Ho-am_Art_Museum
http://dbpedia.org/resource/Giant_Magnolias_on_a_Blue_Velvet_Cloth||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Gift_of_the_Wind||http://dbpedia.org/resource/Porter_(MBTA_station)
http://dbpedia.org/resource/Ginevra_de'_Benci||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Gingerbread_Lane||http://dbpedia.org/resource/Smithsonian_Institution
http://dbpedia.org/resource/Gingerbread_Lane||http://dbpedia.org/resource/New_York_Hall_of_Science
http://dbpedia.org/resource/Girl_Interrupted_at_her_Music||http://dbpedia.org/resource/Frick_Collection
http://dbpedia.org/resource/Girl_Reading_a_Letter_at_an_Open_Window||http://dbpedia.org/resource/Gem%C3%A4ldegalerie_Alte_Meister
http://dbpedia.org/resource/Girl_at_Sewing_Machine||http://dbpedia.org/resource/Thyssen-Bornemisza_Museum
http://dbpedia.org/resource/Girl_in_White||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Girl_in_a_White_Kimono||http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Girl_with_Ball||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Girl_with_a_Flute||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Girl_with_a_Pearl_Earring||http://dbpedia.org/resource/Mauritshuis
http://dbpedia.org/resource/Girl_with_a_Red_Hat||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Girls_at_the_Piano||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/Giving_Gifts||http://dbpedia.org/resource/General_Mitchell_International_Airport
http://dbpedia.org/resource/Glory_(sculpture)||http://dbpedia.org/resource/Indiana_University_%E2%80%93_Purdue_University_Indianapolis
http://dbpedia.org/resource/Glove_Cycle||http://dbpedia.org/resource/Porter_(MBTA_station)
http://dbpedia.org/resource/Golconda_(painting)||http://dbpedia.org/resource/Menil_Collection
http://dbpedia.org/resource/Gothic_altarpiece_of_Santes_Creus||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Gothic_altarpiece_of_Santes_Creus||http://dbpedia.org/resource/Catedral_de_Tarragona
http://dbpedia.org/resource/Gozzi_Altarpiece||http://dbpedia.org/resource/Pinacoteca_civica_Francesco_Podesti
http://dbpedia.org/resource/Gracehoper_(2/3)||http://dbpedia.org/resource/Louisville_Waterfront_Park
http://dbpedia.org/resource/Graft_(Paine)||http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Grande_Odalisque||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Great_Piece_of_Turf||http://dbpedia.org/resource/Albertina
http://dbpedia.org/resource/Greece_on_the_Ruins_of_Missolonghi||http://dbpedia.org/resource/Mus%C3%A9e_des_Beaux-Arts_de_Bordeaux
http://dbpedia.org/resource/Green_Stripe||http://dbpedia.org/resource/Statens_Museum_for_Kunst
http://dbpedia.org/resource/Grotto_in_the_Gulf_of_Salerno||http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/Grrrrrrrrrrr!!||http://dbpedia.org/resource/Solomon_R._Guggenheim_Museum
http://dbpedia.org/resource/Gualino_Madonna||http://dbpedia.org/resource/Sabauda_Gallery
http://dbpedia.org/resource/Guernica_(painting)||http://dbpedia.org/resource/Museo_Nacional_Centro_de_Arte_Reina_Sof%C3%ADa
http://dbpedia.org/resource/Gulgardi||http://dbpedia.org/resource/Araluen_Cultural_Precinct
http://dbpedia.org/resource/Gustav_Vasas_int%C3%A5g_i_Stockholm_1523||http://dbpedia.org/resource/Nationalmuseum
http://dbpedia.org/resource/Gwenfritz||http://dbpedia.org/resource/National_Museum_of_American_History
